"location_name","location_id","parent_id","level","path_to_top_parent","region_name","district_name","DLG_name","subcounty_name"
"Kitumbi Subcounty","axzucZKOidY","iM4LFOBWpev",5,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,axzucZKOidY","North Buganda","Kassanda District","Kassanda DLG",NA
"Kijjuna Subcounty","CdhE3R7iPL4","iM4LFOBWpev",5,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,CdhE3R7iPL4","North Buganda","Kassanda District","Kassanda DLG",NA
"Makokoto Subcounty","hvnUpdP9036","iM4LFOBWpev",5,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,hvnUpdP9036","North Buganda","Kassanda District","Kassanda DLG",NA
"Kitokolo Health Centre II","LoLoHmDsEna","yWYw37S44Ku",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,yWYw37S44Ku,LoLoHmDsEna","North Buganda","Kassanda District","Kassanda DLG","Bukuya Subcounty"
"Kyakatebe Health Centre II","XbtCBT0kEDF","omOX1GefJV8",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,omOX1GefJV8,XbtCBT0kEDF","North Buganda","Kassanda District","Kassanda DLG","Nalutuntu Subcounty"
"Nalutuntu Health Centre III","UaXRxjLJJ6m","omOX1GefJV8",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,omOX1GefJV8,UaXRxjLJJ6m","North Buganda","Kassanda District","Kassanda DLG","Nalutuntu Subcounty"
"Kyanamugera Health Centre II","oUhXrWJEwRI","omOX1GefJV8",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,omOX1GefJV8,oUhXrWJEwRI","North Buganda","Kassanda District","Kassanda DLG","Nalutuntu Subcounty"
"Kakungube Health Centre II","feLLvJVqKPW","omOX1GefJV8",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,omOX1GefJV8,feLLvJVqKPW","North Buganda","Kassanda District","Kassanda DLG","Nalutuntu Subcounty"
"Kiganda Health Centre IV","dK6URDbvHgL","g1YeKpgZuXo",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,g1YeKpgZuXo,dK6URDbvHgL","North Buganda","Kassanda District","Kassanda DLG","Kiganda Town Council"
"St. Matia Mulumba Health Centre III","Ae8byorr2lF","g1YeKpgZuXo",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,g1YeKpgZuXo,Ae8byorr2lF","North Buganda","Kassanda District","Kassanda DLG","Kiganda Town Council"
"Ebenezer Medical Clinic","EfZMlaEv5E8","DKdF7P7ky4F",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,DKdF7P7ky4F,EfZMlaEv5E8","North Buganda","Kassanda District","Kassanda DLG","Manyogaseka Subcounty"
"Kyasansuwa Health Centre III","xJYEThISKXQ","DKdF7P7ky4F",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,DKdF7P7ky4F,xJYEThISKXQ","North Buganda","Kassanda District","Kassanda DLG","Manyogaseka Subcounty"
"Buseregenyu Health Centre III","oqpQTfNAJJw","Rw0i7VxPNuX",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,Rw0i7VxPNuX,oqpQTfNAJJw","North Buganda","Kassanda District","Kassanda DLG","Mbirizi Subcounty"
"Kyato Health Centre II","IKZjsjGvotC","Rw0i7VxPNuX",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,Rw0i7VxPNuX,IKZjsjGvotC","North Buganda","Kassanda District","Kassanda DLG","Mbirizi Subcounty"
"Kyakiddu Health Centre II","bb5lvBxzAdy","Rw0i7VxPNuX",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,Rw0i7VxPNuX,bb5lvBxzAdy","North Buganda","Kassanda District","Kassanda DLG","Mbirizi Subcounty"
"Nabugondo Health Centre II","aQJllMQZqQC","Ouh6VmmBKOE",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,Ouh6VmmBKOE,aQJllMQZqQC","North Buganda","Kassanda District","Kassanda DLG","Kassanda Subcounty"
"Namabaale Health Centre III","y0jyxLYHviR","Ouh6VmmBKOE",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,Ouh6VmmBKOE,y0jyxLYHviR","North Buganda","Kassanda District","Kassanda DLG","Kassanda Subcounty"
"Bangi Maternity Home","s0bh5ySSTH0","a6kSPA6WRKJ",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,a6kSPA6WRKJ,s0bh5ySSTH0","North Buganda","Kassanda District","Kassanda DLG","Kassanda Town Council"
"Makonzi (Mubende) Health Centre II","SzkdofjSTEj","a6kSPA6WRKJ",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,a6kSPA6WRKJ,SzkdofjSTEj","North Buganda","Kassanda District","Kassanda DLG","Kassanda Town Council"
"St. Gabriel Mirembe Maria Health Centre III","vh8cOiWZOv9","a6kSPA6WRKJ",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,a6kSPA6WRKJ,vh8cOiWZOv9","North Buganda","Kassanda District","Kassanda DLG","Kassanda Town Council"
"Kassanda Health Centre IV","vSPwh0RCueD","a6kSPA6WRKJ",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,a6kSPA6WRKJ,vSPwh0RCueD","North Buganda","Kassanda District","Kassanda DLG","Kassanda Town Council"
"Red Rose Health Centre IV","VMmUNIUtFpE","a6kSPA6WRKJ",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,a6kSPA6WRKJ,VMmUNIUtFpE","North Buganda","Kassanda District","Kassanda DLG","Kassanda Town Council"
"Kassanda Prisons Health Centre II","fQSolUENTro","a6kSPA6WRKJ",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,a6kSPA6WRKJ,fQSolUENTro","North Buganda","Kassanda District","Kassanda DLG","Kassanda Town Council"
"People's Medical Centre","Cl3gUL8UEj8","a6kSPA6WRKJ",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,a6kSPA6WRKJ,Cl3gUL8UEj8","North Buganda","Kassanda District","Kassanda DLG","Kassanda Town Council"
"Kassanda Police Health Centre II","zGoNF8llVx0","a6kSPA6WRKJ",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,a6kSPA6WRKJ,zGoNF8llVx0","North Buganda","Kassanda District","Kassanda DLG","Kassanda Town Council"
"Mubende Kasaana Health Centre II","GIh6CqfNzgM","x2N6BwYSFr8",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,x2N6BwYSFr8,GIh6CqfNzgM","North Buganda","Kassanda District","Kassanda DLG","Myanzi Subcounty"
"Myanzi Health Centre III","ausfaeGjscI","x2N6BwYSFr8",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,x2N6BwYSFr8,ausfaeGjscI","North Buganda","Kassanda District","Kassanda DLG","Myanzi Subcounty"
"Kigalama (Mubende) Health Centre II","fpk1pbQkxoe","x2N6BwYSFr8",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,x2N6BwYSFr8,fpk1pbQkxoe","North Buganda","Kassanda District","Kassanda DLG","Myanzi Subcounty"
"Myanzi Prisons Health Centre II","Muqrt432HME","x2N6BwYSFr8",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,x2N6BwYSFr8,Muqrt432HME","North Buganda","Kassanda District","Kassanda DLG","Myanzi Subcounty"
"Kiryanongo Health Centre II","zLZPKeOejRb","wwh3Av3jOqm",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,wwh3Av3jOqm,zLZPKeOejRb","North Buganda","Kassanda District","Kassanda DLG","Kiganda Subcounty"
"Musozi Health Centre III","MlMuBEoqA9y","wwh3Av3jOqm",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,wwh3Av3jOqm,MlMuBEoqA9y","North Buganda","Kassanda District","Kassanda DLG","Kiganda Subcounty"
"Bukuya Health Centre IV","CiNybZErM6Q","AbeqKWJqdSk",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,AbeqKWJqdSk,CiNybZErM6Q","North Buganda","Kassanda District","Kassanda DLG","Bukuya Town Council"
"St. Luke Health Centre II","ZSC1XbtGdzq","AbeqKWJqdSk",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,AbeqKWJqdSk,ZSC1XbtGdzq","North Buganda","Kassanda District","Kassanda DLG","Bukuya Town Council"
"Kabulubutu Health Centre II","XIBVS2DVc57","azuXegJHaV5",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,azuXegJHaV5,XIBVS2DVc57","North Buganda","Kassanda District","Kassanda DLG","Kalwana Subcounty"
"Lwangiri Health Centre II","PEWPGWSHd0K","azuXegJHaV5",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,azuXegJHaV5,PEWPGWSHd0K","North Buganda","Kassanda District","Kassanda DLG","Kalwana Subcounty"
"Kikandwa Health Centre III","avQJxIeVNUF","azuXegJHaV5",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,azuXegJHaV5,avQJxIeVNUF","North Buganda","Kassanda District","Kassanda DLG","Kalwana Subcounty"
"Bweyongedde Health Centre II","auXkVE7IUoq","azuXegJHaV5",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,azuXegJHaV5,auXkVE7IUoq","North Buganda","Kassanda District","Kassanda DLG","Kalwana Subcounty"
"Nyamwasa Health Centre II","RWazBHkVBZw","axzucZKOidY",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,axzucZKOidY,RWazBHkVBZw","North Buganda","Kassanda District","Kassanda DLG","Kitumbi Subcounty"
"Mundadde Health Centre III","lB4cs5RihRp","axzucZKOidY",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,axzucZKOidY,lB4cs5RihRp","North Buganda","Kassanda District","Kassanda DLG","Kitumbi Subcounty"
"Kijuna Health Centre III","XWHVAC4tZ9Y","CdhE3R7iPL4",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,CdhE3R7iPL4,XWHVAC4tZ9Y","North Buganda","Kassanda District","Kassanda DLG","Kijjuna Subcounty"
"Makokoto Health Centre III","rr8AazXJAON","hvnUpdP9036",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,hvnUpdP9036,rr8AazXJAON","North Buganda","Kassanda District","Kassanda DLG","Makokoto Subcounty"
"Bbira Health Centre II","WfelwMzSPgY","hvnUpdP9036",6,"akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,hvnUpdP9036,WfelwMzSPgY","North Buganda","Kassanda District","Kassanda DLG","Makokoto Subcounty"
"Nakaseke DLG","hUsqnPxJae2","aSbgVKaeCP0",4,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2","North Buganda","Nakaseke District",NA,NA
"Semuto Subcounty","qp2LM87D7ie","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,qp2LM87D7ie","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Nakaseke Town Council","lOsKnJcNQzX","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,lOsKnJcNQzX","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Nakaseke Subcounty","tjUxvkdGJ6y","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,tjUxvkdGJ6y","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Kito Subcounty","bIQojJ3e2m7","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,bIQojJ3e2m7","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Ngoma Subcounty","FvSKdK1S4og","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,FvSKdK1S4og","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Kinoni Subcounty","SXKM4uYeXSY","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,SXKM4uYeXSY","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Wakyato Subcounty","GSj56KTqJRQ","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,GSj56KTqJRQ","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Ngoma Town Council","TUXZLkFga0q","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,TUXZLkFga0q","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Kinyogoga Subcounty","SyDmHzRhAjp","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,SyDmHzRhAjp","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Kiwoko Town Council","a4eJM1A5pmq","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,a4eJM1A5pmq","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Kasangombe Subcounty","kF1SFRGTg9d","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,kF1SFRGTg9d","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Butalangu Town Council","FWimTcTZqM5","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,FWimTcTZqM5","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Kapeeka Subcounty","TTTUd8x0XZ7","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,TTTUd8x0XZ7","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Kikamulo Subcounty","aQfttHh6crC","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,aQfttHh6crC","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Semuto Town Council","UeCPaVsKVqn","hUsqnPxJae2",5,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,UeCPaVsKVqn","North Buganda","Nakaseke District","Nakaseke DLG",NA
"Kalegge Health Centre III","DwudfdiJ3gq","qp2LM87D7ie",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,qp2LM87D7ie,DwudfdiJ3gq","North Buganda","Nakaseke District","Nakaseke DLG","Semuto Subcounty"
"St. Francis Kijaguzo Health Centre III","hlVImLT5BIN","qp2LM87D7ie",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,qp2LM87D7ie,hlVImLT5BIN","North Buganda","Nakaseke District","Nakaseke DLG","Semuto Subcounty"
"Nakaseke Kikandwa Health Centre II","Mebh5muYDWi","qp2LM87D7ie",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,qp2LM87D7ie,Mebh5muYDWi","North Buganda","Nakaseke District","Nakaseke DLG","Semuto Subcounty"
"Kirema Health Centre III","kyHAWNZ9EPd","qp2LM87D7ie",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,qp2LM87D7ie,kyHAWNZ9EPd","North Buganda","Nakaseke District","Nakaseke DLG","Semuto Subcounty"
"Nakaseke General Hospital","mlPC71DkTp5","lOsKnJcNQzX",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,lOsKnJcNQzX,mlPC71DkTp5","North Buganda","Nakaseke District","Nakaseke DLG","Nakaseke Town Council"
"Access Life Care Health Centre II","BQl9b7pSAhx","lOsKnJcNQzX",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,lOsKnJcNQzX,BQl9b7pSAhx","North Buganda","Nakaseke District","Nakaseke DLG","Nakaseke Town Council"
"Nakaseke Police Health Centre II","VtxxpZdgCSy","lOsKnJcNQzX",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,lOsKnJcNQzX,VtxxpZdgCSy","North Buganda","Nakaseke District","Nakaseke DLG","Nakaseke Town Council"
"Kigege Health Centre II","ud2hTW3qC8c","tjUxvkdGJ6y",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,tjUxvkdGJ6y,ud2hTW3qC8c","North Buganda","Nakaseke District","Nakaseke DLG","Nakaseke Subcounty"
"Mifunya Health Centre III","bWggTyheJ8u","tjUxvkdGJ6y",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,tjUxvkdGJ6y,bWggTyheJ8u","North Buganda","Nakaseke District","Nakaseke DLG","Nakaseke Subcounty"
"St. Matia Lusanja Health Centre II","as5X6KYdOqL","bIQojJ3e2m7",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,bIQojJ3e2m7,as5X6KYdOqL","North Buganda","Nakaseke District","Nakaseke DLG","Kito Subcounty"
"St. Cyprian Ngoma Health Centre IV","WzGL3g4atWe","FvSKdK1S4og",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,FvSKdK1S4og,WzGL3g4atWe","North Buganda","Nakaseke District","Nakaseke DLG","Ngoma Subcounty"
"Ngoma Prisons Clinic","AcsuT1hgBhT","FvSKdK1S4og",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,FvSKdK1S4og,AcsuT1hgBhT","North Buganda","Nakaseke District","Nakaseke DLG","Ngoma Subcounty"
"Kinoni Health Centre III","pcHjVXNmuqh","SXKM4uYeXSY",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,SXKM4uYeXSY,pcHjVXNmuqh","North Buganda","Nakaseke District","Nakaseke DLG","Kinoni Subcounty"
"Nakaseke Kalagala Health Centre II","F77VRAFi2dn","GSj56KTqJRQ",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,GSj56KTqJRQ,F77VRAFi2dn","North Buganda","Nakaseke District","Nakaseke DLG","Wakyato Subcounty"
"Wakyato Health Centre III","eQXTs1XHYpK","GSj56KTqJRQ",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,GSj56KTqJRQ,eQXTs1XHYpK","North Buganda","Nakaseke District","Nakaseke DLG","Wakyato Subcounty"
"Wakyato Prisons Health Centre II","L6jKrmFEaSA","GSj56KTqJRQ",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,GSj56KTqJRQ,L6jKrmFEaSA","North Buganda","Nakaseke District","Nakaseke DLG","Wakyato Subcounty"
"Wansalangi Health Centre II","abhWtHxtxlG","GSj56KTqJRQ",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,GSj56KTqJRQ,abhWtHxtxlG","North Buganda","Nakaseke District","Nakaseke DLG","Wakyato Subcounty"
"Ngoma Health Centre IV","VdaCJASzDIR","TUXZLkFga0q",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,TUXZLkFga0q,VdaCJASzDIR","North Buganda","Nakaseke District","Nakaseke DLG","Ngoma Town Council"
"Kinyogoga Health Centre III","q68Rl47iAKF","SyDmHzRhAjp",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,SyDmHzRhAjp,q68Rl47iAKF","North Buganda","Nakaseke District","Nakaseke DLG","Kinyogoga Subcounty"
"Kaweweeta Health Centre III","AUl2LinS4Zb","SyDmHzRhAjp",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,SyDmHzRhAjp,AUl2LinS4Zb","North Buganda","Nakaseke District","Nakaseke DLG","Kinyogoga Subcounty"
"Kiwoko Hospital","OtHSbYGRmmu","a4eJM1A5pmq",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,a4eJM1A5pmq,OtHSbYGRmmu","North Buganda","Nakaseke District","Nakaseke DLG","Kiwoko Town Council"
"Bulyake Health Centre II","E8mh7Ie50xY","kF1SFRGTg9d",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,kF1SFRGTg9d,E8mh7Ie50xY","North Buganda","Nakaseke District","Nakaseke DLG","Kasangombe Subcounty"
"Nakaseeta (Kasangombe) Health Centre II","zpuaGgiU1MO","kF1SFRGTg9d",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,kF1SFRGTg9d,zpuaGgiU1MO","North Buganda","Nakaseke District","Nakaseke DLG","Kasangombe Subcounty"
"Kyangato Health Centre II","l6faU6mJBOh","kF1SFRGTg9d",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,kF1SFRGTg9d,l6faU6mJBOh","North Buganda","Nakaseke District","Nakaseke DLG","Kasangombe Subcounty"
"Bidabuja Health Centre III","YTCehe1KMvF","kF1SFRGTg9d",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,kF1SFRGTg9d,YTCehe1KMvF","North Buganda","Nakaseke District","Nakaseke DLG","Kasangombe Subcounty"
"Butalangu Health Centre III","RxuR3BaSwxg","FWimTcTZqM5",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,FWimTcTZqM5,RxuR3BaSwxg","North Buganda","Nakaseke District","Nakaseke DLG","Butalangu Town Council"
"Kapeeka Health Centre III","jloriHnudvr","TTTUd8x0XZ7",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,TTTUd8x0XZ7,jloriHnudvr","North Buganda","Nakaseke District","Nakaseke DLG","Kapeeka Subcounty"
"St. Jerome Cove Kapeeka Health Centre III","ch62JZUl5Yf","TTTUd8x0XZ7",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,TTTUd8x0XZ7,ch62JZUl5Yf","North Buganda","Nakaseke District","Nakaseke DLG","Kapeeka Subcounty"
"Kapeeka Prisons Clinic","GPJio2NxlF8","TTTUd8x0XZ7",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,TTTUd8x0XZ7,GPJio2NxlF8","North Buganda","Nakaseke District","Nakaseke DLG","Kapeeka Subcounty"
"Singo Health Centre III","grKJgZGCS9b","TTTUd8x0XZ7",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,TTTUd8x0XZ7,grKJgZGCS9b","North Buganda","Nakaseke District","Nakaseke DLG","Kapeeka Subcounty"
"Namusaale Health Centre II","V7fbzGI10qW","TTTUd8x0XZ7",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,TTTUd8x0XZ7,V7fbzGI10qW","North Buganda","Nakaseke District","Nakaseke DLG","Kapeeka Subcounty"
"St. Theresa Kabogwe Health Centre II","Khcb8YYpw8O","TTTUd8x0XZ7",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,TTTUd8x0XZ7,Khcb8YYpw8O","North Buganda","Nakaseke District","Nakaseke DLG","Kapeeka Subcounty"
"Kikamulo Health Centre III","Q5qLPWNEj41","aQfttHh6crC",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,aQfttHh6crC,Q5qLPWNEj41","North Buganda","Nakaseke District","Nakaseke DLG","Kikamulo Subcounty"
"Semuto Health Centre IV","zPvmdjd3Hw6","UeCPaVsKVqn",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,UeCPaVsKVqn,zPvmdjd3Hw6","North Buganda","Nakaseke District","Nakaseke DLG","Semuto Town Council"
"Josiah People's Health Centre IV","xwonwwyugbt","UeCPaVsKVqn",6,"akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,UeCPaVsKVqn,xwonwwyugbt","North Buganda","Nakaseke District","Nakaseke DLG","Semuto Town Council"
"Mityana Municipality","crQhxDcTg1i","Q7PaNIbyZII",4,"akV6429SUqu,Dl9WvtvDs5V,Q7PaNIbyZII,crQhxDcTg1i","North Buganda","Mityana District",NA,NA
"Mityana DLG","rfsHAeZphSY","Q7PaNIbyZII",4,"akV6429SUqu,Dl9WvtvDs5V,Q7PaNIbyZII,rfsHAeZphSY","North Buganda","Mityana District",NA,NA
"Ttamu Division","wOhzAa2HZPW","crQhxDcTg1i",5,"akV6429SUqu,Dl9WvtvDs5V,Q7PaNIbyZII,crQhxDcTg1i,wOhzAa2HZPW","North Buganda","Mityana District","Mityana Municipality",NA
"Central Division","RQ8cZpWvNU3","crQhxDcTg1i",5,"akV6429SUqu,Dl9WvtvDs5V,Q7PaNIbyZII,crQhxDcTg1i,RQ8cZpWvNU3","North Buganda","Mityana District","Mityana Municipality",NA
"Busimbi Division","HjoAahqy6Yw","crQhxDcTg1i",5,"akV6429SUqu,Dl9WvtvDs5V,Q7PaNIbyZII,crQhxDcTg1i,HjoAahqy6Yw","North Buganda","Mityana District","Mityana Municipality",NA
"Kabuwambo Health Centre II","v2Te8EQtsqf","wOhzAa2HZPW",6,"akV6429SUqu,Dl9WvtvDs5V,Q7PaNIbyZII,crQhxDcTg1i,wOhzAa2HZPW,v2Te8EQtsqf","North Buganda","Mityana District","Mityana Municipality","Ttamu Division"
"Kabule Health Centre III","SCCtg0ytcin","wOhzAa2HZPW",6,"akV6429SUqu,Dl9WvtvDs5V,Q7PaNIbyZII,crQhxDcTg1i,wOhzAa2HZPW,SCCtg0ytcin","North Buganda","Mityana District","Mityana Municipality","Ttamu Division"
